id,age,checking_status,class,credit_amount,credit_history,duration,employment,existing_credits,feat01,feat02,feat03,feat04,feat05,feat06,feat07,feat08,feat09,feat10,foreign_worker,housing,installment_commitment,job,num_dependents,other_parties,other_payment_plans,own_telephone,personal_status,property_magnitude,purpose,residence_since,savings_status
551,47,'no checking',good,3507,'critical/other existing credit',48,'>=7',1,0.5627260488845128,0.42131582925393646,0.9892896202706765,1.386151725634456,0.5907773737104325,1.0986175448109972,0.4746468042879874,0.8910249876275637,0.6484844909786539,0.9929609768133043,yes,own,4,skilled,1,none,none,yes,'male single','real estate',radio/tv,1,'no known savings'
552,61,'0<=X<200',bad,2748,'existing paid',21,'>=7',2,0.4206590356009303,0.9421986769298899,1.41691815949013,1.0567351078447413,0.8985400422749021,1.3913828150222396,1.2018311551267442,1.0497741282257218,1.1044653333209946,0.5323944264868129,yes,rent,4,'unskilled resident',1,none,bank,none,'male div/sep',car,business,2,'100<=X<500'
553,37,'0<=X<200',good,2187,'existing paid',9,'1<=X<4',1,0.3736792697643003,0.4393077819043895,0.44037162991409834,1.0258878045306954,1.4328992938177123,0.786719758570765,1.2390332672141402,0.39397697165491574,0.4658296355765465,0.5368371149541766,yes,own,2,'unskilled resident',2,none,none,none,'male single','real estate',radio/tv,2,'<100'
554,24,'<0',bad,9483,'critical/other existing credit',36,'4<=X<7',2,0.8129318834416855,0.605272199326136,0.7819195504342282,1.0622589909942575,1.1392471376025677,1.1609045671325904,0.672022985883342,0.8529293540189671,1.1429929860517798,0.5300658150254445,yes,own,4,skilled,1,none,none,yes,'male single',car,'used car',4,'<100'
555,54,'no checking',good,2192,'existing paid',24,'<1',1,0.4891064396239015,0.4698481105808597,1.3297111770274312,1.14977474745062,0.5288059678033421,0.513991917993599,1.0063075203085448,0.8914483047308611,0.46763461587378635,0.3207935582567002,yes,own,4,skilled,1,none,none,none,'male single','life insurance','new car',1,'no known savings'
556,21,'<0',good,1250,'critical/other existing credit',18,'<1',1,0.34671148294533144,0.5549515659873784,0.8147326726042563,1.1930995023741606,0.7767798923220088,0.7064519455792256,1.4022694518561927,1.2880549688783964,1.6134100404016551,0.659376568142873,yes,rent,4,skilled,1,none,none,none,'female div/dep/mar','life insurance',furniture/equipment,4,'<100'
557,27,'no checking',good,951,'existing paid',24,'<1',2,0.6020944593543325,0.6761772702425514,0.7577346169896348,1.2891383632244144,1.374467121050558,1.5585786509119464,0.6449642532103126,0.7767711586969983,1.1550763600651717,0.7137688975746872,yes,own,4,'unskilled resident',1,none,none,none,'male mar/wid',car,retraining,3,'<100'
558,35,'no checking',good,3886,'critical/other existing credit',18,'<1',2,0.37615773476880304,0.5853165610867893,0.7628693851387959,0.6203233603485717,1.5816400152233205,1.0626061347803042,1.4630605774712482,1.3374149431531688,1.0675299621034704,0.38462059443017194,yes,own,3,'high qualif/self emp/mgmt',1,none,none,yes,'male div/sep',car,furniture/equipment,2,'<100'
559,26,'no checking',good,3584,'existing paid',6,'1<=X<4',1,0.3704914682144038,0.5908445176276066,1.1755799938680769,0.8152402955238451,0.46737609027068455,0.6219356623765777,0.798180911624676,1.2510721684337165,0.7048121064573898,0.5590912487119133,yes,rent,2,skilled,1,guarantor,none,none,'male single','life insurance','new car',3,'<100'
560,28,'no checking',good,1481,'existing paid',24,'1<=X<4',1,0.4946425624575648,0.4950121994918602,0.45843040753670933,0.494155249324875,0.8008409054657695,1.236754280841423,0.7155155874513421,0.7199328334403459,0.44965794302023454,0.2562497146178859,yes,own,4,skilled,1,none,none,none,'male mar/wid','life insurance',radio/tv,2,'<100'
561,43,'no checking',good,7328,'existing paid',24,'1<=X<4',1,0.5005441582328748,0.6697849671537313,1.317570483511721,0.8648307200526312,0.6829527253108996,0.8171087361212281,1.0544460594626315,1.121647677264059,1.298859370709304,0.5410523852014889,yes,own,1,'unskilled resident',2,none,none,none,'male single','life insurance','new car',4,'<100'
562,28,'0<=X<200',good,2224,'critical/other existing credit',18,'1<=X<4',2,0.498214725529759,0.5010790440946621,0.7983420011023296,0.7942782388569453,0.831158276683502,1.1334753788491247,0.764407163733669,0.9856497999903054,1.2443542175939795,0.5035873343716648,yes,own,4,skilled,1,none,bank,none,'male mar/wid','real estate',business,4,'no known savings'
563,24,'<0',good,6166,'critical/other existing credit',30,'4<=X<7',2,0.1537178159161874,0.6258847864319734,1.0176263254341982,0.5569669045780469,1.0577832691696565,0.519920537706065,1.0324300328825498,0.5499231977673655,1.1757646255401681,0.631953737673449,yes,rent,1,skilled,1,none,none,none,'male mar/wid',car,'used car',4,'100<=X<500'
564,25,'<0',good,3235,'existing paid',18,'4<=X<7',1,0.3220784443439368,0.5794303572975463,1.7295245522410554,0.9051000435215679,1.0465384943501914,1.1071809217459045,1.4047953367848194,1.1292632026236125,1.2292598683327716,0.6262254595156214,yes,own,4,skilled,1,guarantor,none,none,'female div/dep/mar','real estate',radio/tv,1,'<100'
565,22,'<0',good,3843,'existing paid',14,unemployed,1,0.2970421048460835,0.5478414927440964,1.1059002950014725,1.5461826984284484,1.411425386532549,0.7679895922984652,0.9820543184023158,1.5105977046998635,0.8617774797060977,0.4798739218321665,yes,'for free',1,skilled,1,none,none,none,'male single','no known property','new car',4,'<100'
566,40,'<0',bad,1020,'all paid',24,'>=7',1,0.5490221816197165,0.451651894005934,1.3232449880825161,1.3264206449685942,0.7858434443532409,0.7060383497458635,1.1570441881892441,0.710254979937271,0.814089954218602,0.6018219121168875,yes,own,4,'high qualif/self emp/mgmt',1,none,stores,yes,'male single',car,other,3,'no known savings'
567,44,'no checking',good,3801,'critical/other existing credit',20,'<1',2,0.3896885444437796,0.4950222683527422,1.2275310876414136,0.5543360495994653,1.3052595311950275,0.8370122539912566,0.849104017583295,0.5387680958971475,1.209079060702193,0.448179285074925,yes,own,2,skilled,1,none,none,yes,'male div/sep','real estate','new car',4,'no known savings'
568,35,'0<=X<200',good,6635,'existing paid',36,'1<=X<4',1,0.4201968938268662,0.48496569661000666,0.5633591324870915,1.2870706469685151,0.9211192828968968,0.878647135524901,0.8699199927419901,1.161020982249754,1.458654821715593,0,yes,rent,2,'high qualif/self emp/mgmt',1,none,none,yes,'male single',car,'used car',2,'<100'
569,42,'0<=X<200',bad,3866,'no credits/all paid',36,'1<=X<4',1,0.42560659649355076,0.5822735468685617,0.9899629723064298,0.6916471291052837,0.958365145850363,1.0855527174811606,0.9497300718930786,1.1835214116573378,1.2682682149797442,0.41262579523418297,yes,own,4,skilled,1,none,none,yes,'female div/dep/mar',car,radio/tv,1,'<100'
570,28,'0<=X<200',bad,4190,'critical/other existing credit',30,unemployed,2,0.6628525712946743,0.18886975681175472,0.723047097262034,1.2058939027025926,0.8638037076816009,1.2181219367698253,1.006075114150908,1.6853097115466764,0.9801114008269358,0.45722554708748153,yes,own,4,'high qualif/self emp/mgmt',1,none,none,none,'male mar/wid',car,'new car',2,'<100'
571,32,'no checking',good,1338,'existing paid',18,'1<=X<4',1,0.622790707779054,0.4704046525588856,1.4490909541008095,1.0595384618417105,0.6223974654083038,1.1845067824356699,1.3284820798088046,0.7126530846404718,0.9457991588396365,0.5058590932718665,yes,'for free',4,'high qualif/self emp/mgmt',1,none,none,yes,'male single','no known property',radio/tv,2,'<100'
572,66,'0<=X<200',good,598,'existing paid',9,'1<=X<4',1,0.6587823930935466,0.6186703216391983,0.8765523574606039,0.9904542853717598,0.8676601358798222,1.3244112015320324,1.5144319259566652,1.2338849336678988,0.5138465417429227,0.4432782122228325,yes,own,4,'unskilled resident',1,none,none,none,'female div/dep/mar','real estate',radio/tv,3,'500<=X<1000'
573,23,'no checking',good,1199,'existing paid',9,'<1',1,0.3851115383404477,0.5008572901214814,1.3520424971115568,1.33880130233623,0.8245751528772286,0.6055497454874166,0.5241404315851479,0.7567636692747931,1.304040598184153,0.6467230205586196,yes,rent,1,skilled,1,none,none,yes,'female div/dep/mar','real estate','domestic appliance',4,'<100'
574,36,'0<=X<200',good,6941,'delayed previously',24,'4<=X<7',1,0.2676258883974336,0.6737888378060766,0.916777746201207,1.2550367561780809,0.6395255236346249,1.4455283441584723,1.0956577311002893,1.3418566509127434,0.7807193124009103,0.45549848970175166,yes,rent,4,'high qualif/self emp/mgmt',1,none,none,yes,'male single',car,business,4,'100<=X<500'
575,47,'<0',good,925,'critical/other existing credit',8,'>=7',2,0.4057781889971183,0.6847100598419428,1.0768645645583057,0.692237487589513,1.3853984606386138,1.2313928325033494,0.5179899272245614,1.014362968507843,0.6176969440289701,0.5769414208626038,yes,own,4,'unskilled resident',1,none,none,none,'male single','real estate','new car',4,'<100'
576,46,'no checking',good,2586,'existing paid',21,'>=7',1,0.39534124841615503,0.729175823190293,1.3521152998637345,1.2331829131176257,0.7224758435835361,1.200044485631624,0.7293702660727093,1.2512694149076506,0.8490514746755964,0.2930134757266164,yes,own,4,'high qualif/self emp/mgmt',1,none,none,yes,'male single','real estate','used car',4,'no known savings'
577,26,'no checking',bad,11227,'existing paid',36,unemployed,2,0.3514442328017064,0.6469600404102049,0.5692632403340203,0.5019378344689849,1.2744567646553184,1.1365540476008817,1.2687876121708792,1.5305207550589772,0.7871414116513841,0.5490678171367895,yes,own,4,'high qualif/self emp/mgmt',1,none,none,yes,'female div/dep/mar',car,furniture/equipment,2,'<100'
578,46,'no checking',good,7008,'critical/other existing credit',24,'1<=X<4',2,0.555568298735174,0.6146142079988965,0.9525853750661941,0.5512932200361244,1.0775236034367888,0.618946889719439,1.0449279894416228,0.6431907922859226,1.007468036156586,0.46933647325260985,yes,own,2,'high qualif/self emp/mgmt',2,none,none,yes,'male single','life insurance','used car',4,'no known savings'
579,23,'0<=X<200',bad,1286,'existing paid',12,'<1',1,0.46375143130271085,0.7213519563090578,1.40993615366605,0.7774854257461157,1.5889055921433635,1.154132851434282,0.9383085465953324,1.5716625791003231,1.13088618214372,0.537422311484097,yes,rent,1,skilled,1,none,none,none,'male mar/wid','real estate',radio/tv,1,'<100'
580,48,'0<=X<200',good,4137,'existing paid',24,'1<=X<4',1,0.4610509894898687,0.9063779516246686,1.1235635071104557,1.4466766661614276,0.9872865525272435,0.6091436855783412,1.0610235013839489,1.7573548491849584,1.3741017698688376,0.6335690783453909,yes,own,1,'unskilled resident',1,none,none,yes,'female div/dep/mar','life insurance',furniture/equipment,4,'no known savings'
581,35,'<0',bad,1440,'existing paid',24,'1<=X<4',1,0.5251532463783476,0.5212213612899831,0.7225963490680901,0.9942782686971594,1.3113070973038687,0.8282826443883937,1.4224301043023684,1.4026133517166735,1.0606161479022878,0.5017229073749498,yes,own,4,skilled,1,none,none,none,'female div/dep/mar','life insurance','new car',2,'no known savings'
582,29,'no checking',good,2685,'critical/other existing credit',28,'>=7',2,0.339046804121172,0.5301922157504468,1.1262966505335208,1.2344566696676438,0.635989021888746,1.2314202786349981,1.2863769111113887,0.9568575670689671,1.3003298394636431,0.46718150560982974,yes,own,4,skilled,1,none,none,none,'male single',car,radio/tv,2,'<100'
583,40,'0<=X<200',good,6892,'critical/other existing credit',18,unemployed,2,0.44869708744370634,0.3965255288898528,1.1268362179772153,0.7543954034368106,1.448043591810162,1.0045497524023155,1.2352834017272807,1.4074988761593779,0.7358117666950441,0.584826567071622,yes,own,4,'high qualif/self emp/mgmt',1,none,stores,yes,'male single','life insurance',furniture/equipment,4,'<100'
584,53,'<0',bad,7212,'no credits/all paid',48,'1<=X<4',2,0.4889520286075869,0.3865460326998279,0.6573354133089062,0.9660451270197841,1.5553174155838443,0.9153742190157806,0.686487047991398,1.2239894249347074,1.112683549310684,0.6668761600202597,yes,'for free',3,skilled,2,none,none,none,'male single','no known property',furniture/equipment,4,'<100'
585,27,'no checking',bad,1110,'existing paid',10,'1<=X<4',1,0.6053035425008596,0.7583604418370923,1.2466809091773858,0.5495197286815311,1.4070189286731938,1.4176973527274745,1.0526535355518434,1.544728189003389,0.812740193555424,0.3455698144642525,yes,own,4,'unskilled resident',1,guarantor,none,none,'male single','life insurance','new car',4,'no known savings'
586,23,'<0',good,8466,'delayed previously',18,'1<=X<4',2,0.4009884331203059,0.4241235400519924,0.7152156617355468,1.3675585042432492,1.6348220282960315,1.4586856674400759,1.4109989616004883,1.2117050261905917,1.038508731665793,0.3794905070453678,yes,rent,1,skilled,1,none,none,yes,'female div/dep/mar',car,education,2,'no known savings'
587,47,'0<=X<200',bad,12397,'existing paid',36,'1<=X<4',1,0.3868741435192511,0.8512355241985105,1.453827848637978,1.4775459445238541,0.5577594988394767,1.1718378008304073,1.203500326209535,0.5569969240472228,1.4408236782644448,0.3477720519121946,yes,'for free',1,skilled,2,none,none,yes,'male single','no known property',education,4,'100<=X<500'
588,30,'0<=X<200',good,3377,'all paid',48,'4<=X<7',1,0.567398209264389,0.4518975006847878,0.6318415732682294,0.9652147842657586,0.6641997487772989,1.344812297633637,1.0944718534510047,0.7850631282339062,0.6330733606635142,0.6262164517793035,yes,own,4,skilled,1,none,none,none,'male single',car,business,2,'100<=X<500'
589,29,'no checking',good,2715,'existing paid',24,'<1',1,0.6468189797314824,0.6724253412992287,1.1494435775372085,1.1302539723973242,0.7263021577059577,0.7763549058099484,0.5534336420632706,1.1587958667715093,0.9666144482713277,0.5937018756881183,yes,own,4,'high qualif/self emp/mgmt',1,none,none,yes,'female div/dep/mar','no known property','used car',1,'<100'
590,24,'0<=X<200',bad,2157,'existing paid',30,'1<=X<4',1,0.5498555327193344,0.14090507604841812,0.5814029693209479,1.054795508962279,0.38978147279626824,0.9810763233640527,0.8782943582141283,0.9567258525310982,0.6903155765616706,0.2893255849688101,yes,own,4,skilled,1,guarantor,bank,none,'female div/dep/mar','no known property','new car',2,'<100'
591,26,'>=200',good,1220,'existing paid',12,'<1',1,0.3635679263119481,0.39438433928687905,0.8692088993376624,0.64232312622465,1.1128009175748041,1.1412567547133206,0.7536366481185539,0.6811689918512709,1.315590456006129,0.3422810858358988,yes,own,4,skilled,1,none,none,none,'male single','real estate','new car',1,'<100'
592,50,'<0',good,7694,'existing paid',48,'4<=X<7',1,0.33412882186066134,0.5622002314504636,0.8281620559760401,1.343227044134515,1.3087430420150663,1.0594474417164657,0.756579206188042,0.7284160933971507,1.2603005875501914,0.44831558918962644,yes,'for free',4,'high qualif/self emp/mgmt',1,none,none,yes,'male single','no known property',education,1,'<100'
593,26,'no checking',good,1526,'existing paid',18,'<1',1,0.32225607987970584,0.5013219793353736,0.6408246750908533,1.2200092299660377,0.6323962632298991,0.8680811044875492,0.6872509157330502,0.7729891539961745,0.6521166572310222,0.635330503189335,yes,own,3,skilled,1,none,none,none,'female div/dep/mar','real estate',radio/tv,1,'<100'
594,66,'<0',good,1388,'critical/other existing credit',12,'>=7',2,0.4695067995933627,0.43646725700671773,1.236202349712261,0.8607031223273478,0.6624166751305927,1.168270097947679,1.4433607033787537,1.3688918773588532,0.5409875471441009,0.34002634374800667,yes,'for free',4,'high qualif/self emp/mgmt',1,none,none,none,'male single','no known property','used car',4,'<100'
595,22,'0<=X<200',bad,5715,'existing paid',48,'1<=X<4',1,0.4439234077717035,0.5470775922704395,0.4713973511315659,0.74943253546382,1.3506051111624022,1.0465926856423815,1.1002257042565944,1.2164436147569906,0.4509127834635195,0.4130265730566314,yes,own,2,skilled,1,none,none,none,'female div/dep/mar','real estate',radio/tv,2,'<100'
596,64,'<0',good,2319,'existing paid',24,'>=7',1,0.4239990238989603,0.4938267671523028,1.2655873775042754,1.0601679952472998,1.3690310353120745,1.3895865767484445,0.829034305964783,0.8828167729885933,1.2407863583017322,0.4901194452737072,yes,rent,4,'unskilled resident',1,none,bank,none,'male single','real estate',radio/tv,4,'<100'
597,27,'no checking',good,8756,'delayed previously',27,'1<=X<4',2,0.556983706382994,0.6033405671282841,1.5749333764185744,0.9671247359169084,0.7185455747295351,0.3618322200976288,1.4803319577388052,1.2435816855958812,1.2918279259822003,0.5411821505204384,yes,own,2,skilled,1,none,none,none,'male single',car,'used car',2,'>=1000'
598,30,'<0',bad,1843,'existing paid',24,unemployed,1,0.6633040897590345,0.5798937509743277,1.418869884835356,0.5749062596821404,1.0094658265505645,1.366402918034375,1.0866400193087442,0.7255633288265276,0.7653685100268763,0.5702521544616133,yes,own,4,'high qualif/self emp/mgmt',2,none,stores,none,'male single',car,radio/tv,2,'<100'
599,34,'no checking',good,4668,'delayed previously',36,'1<=X<4',2,0.5760827913671082,0.65778831158634965,0.7883165203575637,1.349126886526534,0.8090467121198013,0.46158298460675495,0.6196948554780323,0.7681934182170682,0.9949105230975195,0.6487660035870677,yes,own,4,skilled,1,none,none,none,'female div/dep/mar','real estate',radio/tv,4,'<100'
